TransactionID,UserID,TransactionAmount,TransactionDate,Location,Device,IsFlaggedFraud
9093,1483,1.98,2024-01-07 07:32:00,Los Angeles,Desktop,0
9094,1164,157.47,2024-01-07 07:33:00,Houston,Desktop,0
9095,1698,2.37,2024-01-07 07:34:00,Seattle,Desktop,0
9096,1382,106.54,2024-01-07 07:35:00,New York,Desktop,0
9097,1208,112.39,2024-01-07 07:36:00,Houston,Desktop,1
9098,1738,37.17,2024-01-07 07:37:00,Houston,Mobile,0
9099,1431,7.37,2024-01-07 07:38:00,Los Angeles,Desktop,0
9100,1388,41.64,2024-01-07 07:39:00,Los Angeles,Mobile,0
9101,1559,49.53,2024-01-07 07:40:00,Austin,Mobile,0
9102,1223,97.51,2024-01-07 07:41:00,Seattle,Desktop,0
9103,1002,40.02,2024-01-07 07:42:00,Seattle,Desktop,0
9104,1371,26.44,2024-01-07 07:43:00,Houston,Desktop,0
9105,1686,91.1,2024-01-07 07:44:00,Houston,Mobile,0
9106,1445,198.04,2024-01-07 07:45:00,Chicago,Mobile,0
9107,1610,51.8,2024-01-07 07:46:00,Chicago,Desktop,0
9108,1115,103.73,2024-01-07 07:47:00,Seattle,Desktop,1
9109,1269,45.66,2024-01-07 07:48:00,San Francisco,Desktop,0
9110,1446,58.52,2024-01-07 07:49:00,San Francisco,Mobile,0
9111,1367,58.26,2024-01-07 07:50:00,New York,Desktop,0
9112,1252,61.0,2024-01-07 07:51:00,Seattle,Mobile,0
9113,1316,19.36,2024-01-07 07:52:00,Seattle,Mobile,1
9114,1414,42.86,2024-01-07 07:53:00,Seattle,Desktop,0
9115,1094,45.09,2024-01-07 07:54:00,New York,Mobile,0
9116,1784,18.92,2024-01-07 07:55:00,Chicago,Desktop,0
9117,1891,21.53,2024-01-07 07:56:00,San Francisco,Desktop,0
9118,1023,71.83,2024-01-07 07:57:00,Seattle,Desktop,0
9119,1627,43.7,2024-01-07 07:58:00,New York,Desktop,0
9120,1662,8.08,2024-01-07 07:59:00,Houston,Desktop,0
9121,1849,90.9,2024-01-07 08:00:00,San Francisco,Mobile,0
9122,1049,107.33,2024-01-07 08:01:00,Los Angeles,Tablet,0
9123,1501,31.38,2024-01-07 08:02:00,San Francisco,Mobile,0
9124,1717,11.72,2024-01-07 08:03:00,Houston,Desktop,0
9125,1497,147.45,2024-01-07 08:04:00,Chicago,Tablet,1
9126,1334,106.97,2024-01-07 08:05:00,Austin,Desktop,1
9127,1078,14.01,2024-01-07 08:06:00,Austin,Desktop,0
9128,1581,5.02,2024-01-07 08:07:00,Chicago,Desktop,0
9129,1026,29.05,2024-01-07 08:08:00,Houston,Mobile,0
9130,1270,56.41,2024-01-07 08:09:00,New York,Desktop,0
9131,1561,9.64,2024-01-07 08:10:00,San Francisco,Mobile,0
9132,1803,36.0,2024-01-07 08:11:00,San Francisco,Desktop,1
9133,1246,27.71,2024-01-07 08:12:00,New York,Mobile,0
9134,1775,110.61,2024-01-07 08:13:00,Austin,Mobile,0
9135,1590,28.07,2024-01-07 08:14:00,Seattle,Mobile,0
9136,1386,38.15,2024-01-07 08:15:00,Seattle,Tablet,0
9137,1701,155.37,2024-01-07 08:16:00,Chicago,Mobile,1
9138,1558,17.81,2024-01-07 08:17:00,Seattle,Desktop,0
9139,1972,17.05,2024-01-07 08:18:00,Chicago,Mobile,0
9140,1360,80.37,2024-01-07 08:19:00,Seattle,Desktop,0
9141,1865,16.25,2024-01-07 08:20:00,Los Angeles,Tablet,1
9142,1983,89.15,2024-01-07 08:21:00,Austin,Mobile,0
9143,1487,5.02,2024-01-07 08:22:00,Chicago,Desktop,0
9144,1351,5.9,2024-01-07 08:23:00,Los Angeles,Mobile,0
9145,1700,115.8,2024-01-07 08:24:00,New York,Desktop,0
9146,1927,38.91,2024-01-07 08:25:00,Austin,Desktop,1
9147,1255,63.44,2024-01-07 08:26:00,Austin,Mobile,0
9148,1221,12.76,2024-01-07 08:27:00,Chicago,Desktop,0
9149,1883,9.09,2024-01-07 08:28:00,Chicago,Tablet,0
9150,1752,90.08,2024-01-07 08:29:00,Houston,Desktop,0
9151,1780,22.21,2024-01-07 08:30:00,Seattle,Mobile,0
9152,1000,30.35,2024-01-07 08:31:00,New York,Mobile,0
9153,1545,1.42,2024-01-07 08:32:00,New York,Mobile,0
9154,1445,24.38,2024-01-07 08:33:00,San Francisco,Desktop,0
9155,1078,73.58,2024-01-07 08:34:00,Los Angeles,Desktop,0
9156,1235,86.1,2024-01-07 08:35:00,Los Angeles,Mobile,0
9157,1333,59.99,2024-01-07 08:36:00,Houston,Mobile,0
9158,1888,58.91,2024-01-07 08:37:00,San Francisco,Desktop,0
9159,1348,35.29,2024-01-07 08:38:00,New York,Mobile,0
9160,1097,38.65,2024-01-07 08:39:00,Seattle,Tablet,0
9161,1081,67.86,2024-01-07 08:40:00,Seattle,Mobile,1
9162,1501,14.2,2024-01-07 08:41:00,Seattle,Mobile,0
9163,1966,13.17,2024-01-07 08:42:00,Seattle,Mobile,0
9164,1476,149.71,2024-01-07 08:43:00,Los Angeles,Desktop,0
9165,1926,1.4,2024-01-07 08:44:00,New York,Tablet,0
9166,1703,7.51,2024-01-07 08:45:00,Seattle,Mobile,0
9167,1764,42.24,2024-01-07 08:46:00,New York,Desktop,0
9168,1920,66.94,2024-01-07 08:47:00,San Francisco,Desktop,0
9169,1549,38.6,2024-01-07 08:48:00,Los Angeles,Desktop,0
9170,1013,21.93,2024-01-07 08:49:00,Chicago,Mobile,0
9171,1391,190.78,2024-01-07 08:50:00,Chicago,Mobile,0
9172,1346,60.84,2024-01-07 08:51:00,San Francisco,Mobile,1
9173,1309,89.01,2024-01-07 08:52:00,Los Angeles,Tablet,0
9174,1385,2.05,2024-01-07 08:53:00,Houston,Desktop,0
9175,1208,13.45,2024-01-07 08:54:00,Austin,Mobile,0
9176,1356,23.43,2024-01-07 08:55:00,San Francisco,Mobile,0
9177,1973,10.08,2024-01-07 08:56:00,New York,Desktop,0
9178,1600,3.78,2024-01-07 08:57:00,San Francisco,Mobile,0
9179,1567,12.75,2024-01-07 08:58:00,Austin,Desktop,0
9180,1093,38.14,2024-01-07 08:59:00,San Francisco,Desktop,0
9181,1092,59.49,2024-01-07 09:00:00,Los Angeles,Desktop,0
9182,1339,74.37,2024-01-07 09:01:00,New York,Mobile,0
9183,1596,2.19,2024-01-07 09:02:00,Austin,Mobile,0
9184,1444,27.93,2024-01-07 09:03:00,Seattle,Mobile,0
9185,1756,6.52,2024-01-07 09:04:00,Chicago,Mobile,0
9186,1021,28.21,2024-01-07 09:05:00,Houston,Desktop,0
9187,1290,28.46,2024-01-07 09:06:00,San Francisco,Desktop,1
9188,1484,34.48,2024-01-07 09:07:00,San Francisco,Desktop,0
9189,1783,111.67,2024-01-07 09:08:00,Austin,Desktop,0
9190,1305,81.76,2024-01-07 09:09:00,Houston,Tablet,0
9191,1633,50.63,2024-01-07 09:10:00,San Francisco,Mobile,0
9192,1127,108.32,2024-01-07 09:11:00,Chicago,Desktop,0
9193,1624,56.73,2024-01-07 09:12:00,Austin,Desktop,0
9194,1938,85.42,2024-01-07 09:13:00,Los Angeles,Mobile,0
9195,1272,41.48,2024-01-07 09:14:00,New York,Mobile,0
9196,1847,37.25,2024-01-07 09:15:00,Chicago,Mobile,0
9197,1441,64.39,2024-01-07 09:16:00,Houston,Desktop,0
9198,1502,0.99,2024-01-07 09:17:00,Houston,Mobile,0
9199,1129,58.62,2024-01-07 09:18:00,Chicago,Desktop,0
9200,1131,136.3,2024-01-07 09:19:00,Seattle,Mobile,1
9201,1596,62.58,2024-01-07 09:20:00,Los Angeles,Desktop,1
9202,1934,1.87,2024-01-07 09:21:00,San Francisco,Desktop,0
9203,1481,23.73,2024-01-07 09:22:00,Los Angeles,Mobile,0
9204,1861,82.93,2024-01-07 09:23:00,San Francisco,Desktop,1
9205,1389,159.23,2024-01-07 09:24:00,San Francisco,Mobile,0
9206,1592,23.11,2024-01-07 09:25:00,Houston,Desktop,0
9207,1998,92.0,2024-01-07 09:26:00,San Francisco,Desktop,0
9208,1984,99.69,2024-01-07 09:27:00,Chicago,Mobile,0
9209,1324,6.58,2024-01-07 09:28:00,Seattle,Desktop,0
9210,1068,93.47,2024-01-07 09:29:00,San Francisco,Desktop,0
9211,1659,19.6,2024-01-07 09:30:00,Chicago,Desktop,0
9212,1447,44.98,2024-01-07 09:31:00,New York,Mobile,0
9213,1527,38.71,2024-01-07 09:32:00,Houston,Mobile,0
9214,1818,54.39,2024-01-07 09:33:00,Los Angeles,Tablet,0
9215,1616,67.44,2024-01-07 09:34:00,Austin,Mobile,0
9216,1164,29.07,2024-01-07 09:35:00,Los Angeles,Mobile,0
9217,1487,109.6,2024-01-07 09:36:00,Los Angeles,Desktop,1
9218,1712,82.9,2024-01-07 09:37:00,Seattle,Mobile,0
9219,1708,76.95,2024-01-07 09:38:00,Austin,Desktop,0
9220,1425,30.65,2024-01-07 09:39:00,Seattle,Mobile,0
9221,1696,1.91,2024-01-07 09:40:00,Houston,Mobile,0
9222,1833,33.89,2024-01-07 09:41:00,San Francisco,Mobile,0
9223,1264,114.36,2024-01-07 09:42:00,New York,Desktop,1
9224,1874,10.56,2024-01-07 09:43:00,Los Angeles,Mobile,0
9225,1611,202.54,2024-01-07 09:44:00,Seattle,Mobile,0
9226,1341,82.43,2024-01-07 09:45:00,San Francisco,Desktop,0
9227,1831,61.86,2024-01-07 09:46:00,Los Angeles,Tablet,0
9228,1725,56.53,2024-01-07 09:47:00,Houston,Mobile,0
9229,1277,44.22,2024-01-07 09:48:00,Houston,Desktop,0
9230,1673,63.77,2024-01-07 09:49:00,Chicago,Mobile,0
9231,1438,27.4,2024-01-07 09:50:00,Houston,Mobile,0
9232,1156,93.31,2024-01-07 09:51:00,Houston,Mobile,0
9233,1421,59.59,2024-01-07 09:52:00,Los Angeles,Mobile,0
9234,1250,73.76,2024-01-07 09:53:00,New York,Desktop,0
9235,1877,78.63,2024-01-07 09:54:00,Seattle,Desktop,0
9236,1608,4.83,2024-01-07 09:55:00,Los Angeles,Desktop,0
9237,1529,2.86,2024-01-07 09:56:00,Seattle,Desktop,0
9238,1326,80.72,2024-01-07 09:57:00,San Francisco,Mobile,0
9239,1960,15.01,2024-01-07 09:58:00,Seattle,Desktop,0
9240,1894,43.61,2024-01-07 09:59:00,Houston,Desktop,0
9241,1096,29.32,2024-01-07 10:00:00,Chicago,Mobile,0
9242,1512,1.11,2024-01-07 10:01:00,New York,Desktop,0
9243,1215,2.06,2024-01-07 10:02:00,Chicago,Desktop,0
9244,1131,87.76,2024-01-07 10:03:00,Austin,Mobile,0
9245,1259,46.78,2024-01-07 10:04:00,Chicago,Desktop,0
9246,1124,37.1,2024-01-07 10:05:00,Chicago,Mobile,0
9247,1081,144.44,2024-01-07 10:06:00,San Francisco,Mobile,0
9248,1282,9.5,2024-01-07 10:07:00,Houston,Tablet,1
9249,1682,14.92,2024-01-07 10:08:00,San Francisco,Desktop,0
9250,1058,70.68,2024-01-07 10:09:00,Houston,Desktop,0
9251,1543,74.64,2024-01-07 10:10:00,San Francisco,Mobile,0
9252,1160,25.95,2024-01-07 10:11:00,Houston,Desktop,0
9253,1283,150.77,2024-01-07 10:12:00,Seattle,Desktop,1
9254,1105,139.24,2024-01-07 10:13:00,Houston,Desktop,0
9255,1104,0.62,2024-01-07 10:14:00,Houston,Mobile,0
9256,1438,9.46,2024-01-07 10:15:00,Chicago,Mobile,0
9257,1227,85.8,2024-01-07 10:16:00,Austin,Tablet,0
9258,1699,20.41,2024-01-07 10:17:00,Houston,Mobile,0
9259,1581,5.02,2024-01-07 10:18:00,Austin,Desktop,0
9260,1317,76.86,2024-01-07 10:19:00,Austin,Mobile,0
9261,1463,30.31,2024-01-07 10:20:00,Los Angeles,Desktop,0
9262,1801,33.9,2024-01-07 10:21:00,Los Angeles,Tablet,0
9263,1598,10.31,2024-01-07 10:22:00,New York,Tablet,0
9264,1881,54.07,2024-01-07 10:23:00,Seattle,Tablet,0
9265,1873,40.06,2024-01-07 10:24:00,San Francisco,Mobile,0
9266,1471,11.58,2024-01-07 10:25:00,Los Angeles,Mobile,0
9267,1055,20.8,2024-01-07 10:26:00,Houston,Mobile,0
9268,1624,45.43,2024-01-07 10:27:00,Austin,Tablet,0
9269,1012,129.43,2024-01-07 10:28:00,San Francisco,Mobile,0
9270,1439,126.52,2024-01-07 10:29:00,New York,Mobile,0
9271,1017,16.98,2024-01-07 10:30:00,Los Angeles,Tablet,0
9272,1693,66.52,2024-01-07 10:31:00,Chicago,Mobile,0
9273,1972,74.7,2024-01-07 10:32:00,Seattle,Desktop,0
9274,1112,82.73,2024-01-07 10:33:00,San Francisco,Desktop,1
9275,1228,42.29,2024-01-07 10:34:00,New York,Desktop,0
9276,1170,0.53,2024-01-07 10:35:00,Houston,Desktop,0
9277,1294,71.71,2024-01-07 10:36:00,San Francisco,Desktop,0
9278,1188,5.64,2024-01-07 10:37:00,Austin,Mobile,0
9279,1425,6.21,2024-01-07 10:38:00,Houston,Desktop,0
9280,1976,46.52,2024-01-07 10:39:00,Houston,Tablet,0
9281,1078,205.28,2024-01-07 10:40:00,San Francisco,Desktop,1
9282,1657,13.89,2024-01-07 10:41:00,Chicago,Mobile,0
9283,1918,51.9,2024-01-07 10:42:00,Chicago,Desktop,1
9284,1181,18.1,2024-01-07 10:43:00,San Francisco,Mobile,1
9285,1498,114.5,2024-01-07 10:44:00,San Francisco,Mobile,1
9286,1797,45.01,2024-01-07 10:45:00,San Francisco,Mobile,0
9287,1761,11.63,2024-01-07 10:46:00,Seattle,Mobile,0
9288,1865,15.2,2024-01-07 10:47:00,Seattle,Desktop,0
9289,1825,28.32,2024-01-07 10:48:00,Austin,Desktop,0
9290,1707,6.51,2024-01-07 10:49:00,Los Angeles,Desktop,0
9291,1834,4.1,2024-01-07 10:50:00,Houston,Desktop,0
9292,1070,56.98,2024-01-07 10:51:00,San Francisco,Mobile,0
9293,1247,26.14,2024-01-07 10:52:00,Seattle,Mobile,0
9294,1145,64.77,2024-01-07 10:53:00,Los Angeles,Mobile,0
9295,1617,5.83,2024-01-07 10:54:00,Austin,Tablet,0
9296,1774,47.06,2024-01-07 10:55:00,Houston,Desktop,0
9297,1295,29.29,2024-01-07 10:56:00,Los Angeles,Desktop,0
9298,1581,2.99,2024-01-07 10:57:00,Houston,Mobile,0
9299,1469,39.35,2024-01-07 10:58:00,Chicago,Desktop,0
9300,1505,4.32,2024-01-07 10:59:00,San Francisco,Mobile,0
9301,1192,87.93,2024-01-07 11:00:00,Chicago,Mobile,0
9302,1067,49.98,2024-01-07 11:01:00,New York,Mobile,1
9303,1493,40.71,2024-01-07 11:02:00,Austin,Mobile,0
9304,1816,7.16,2024-01-07 11:03:00,San Francisco,Tablet,0
9305,1051,16.95,2024-01-07 11:04:00,Los Angeles,Tablet,0
9306,1881,33.95,2024-01-07 11:05:00,Houston,Mobile,0
9307,1362,50.16,2024-01-07 11:06:00,Seattle,Mobile,0
9308,1796,10.12,2024-01-07 11:07:00,New York,Desktop,1
9309,1916,0.45,2024-01-07 11:08:00,Austin,Mobile,0
9310,1473,21.14,2024-01-07 11:09:00,Austin,Desktop,0
9311,1845,32.97,2024-01-07 11:10:00,Austin,Mobile,1
9312,1520,10.19,2024-01-07 11:11:00,Los Angeles,Desktop,0
9313,1762,33.88,2024-01-07 11:12:00,San Francisco,Desktop,0
9314,1430,20.66,2024-01-07 11:13:00,Chicago,Desktop,0
9315,1843,30.36,2024-01-07 11:14:00,New York,Desktop,0
9316,1297,21.34,2024-01-07 11:15:00,Los Angeles,Desktop,1
9317,1434,49.51,2024-01-07 11:16:00,Houston,Desktop,0
9318,1695,2.19,2024-01-07 11:17:00,Los Angeles,Mobile,0
9319,1690,9.37,2024-01-07 11:18:00,Houston,Mobile,0
9320,1197,28.35,2024-01-07 11:19:00,Houston,Mobile,0
9321,1127,22.03,2024-01-07 11:20:00,Austin,Mobile,0
9322,1531,24.85,2024-01-07 11:21:00,Los Angeles,Mobile,0
9323,1983,81.42,2024-01-07 11:22:00,Chicago,Tablet,0
9324,1410,108.72,2024-01-07 11:23:00,Houston,Mobile,0
9325,1933,14.3,2024-01-07 11:24:00,Seattle,Mobile,0
9326,1839,90.51,2024-01-07 11:25:00,Austin,Mobile,0
9327,1064,30.7,2024-01-07 11:26:00,Chicago,Desktop,0
9328,1693,16.0,2024-01-07 11:27:00,Los Angeles,Desktop,0
9329,1240,211.53,2024-01-07 11:28:00,Chicago,Mobile,0
9330,1368,87.09,2024-01-07 11:29:00,Los Angeles,Desktop,0
9331,1535,257.96,2024-01-07 11:30:00,Houston,Desktop,1
9332,1383,9.21,2024-01-07 11:31:00,New York,Desktop,0
9333,1430,7.77,2024-01-07 11:32:00,New York,Mobile,0
9334,1966,35.0,2024-01-07 11:33:00,San Francisco,Tablet,1
9335,1082,50.89,2024-01-07 11:34:00,San Francisco,Desktop,0
9336,1981,9.38,2024-01-07 11:35:00,Houston,Desktop,0
9337,1830,98.46,2024-01-07 11:36:00,Chicago,Desktop,0
9338,1696,37.97,2024-01-07 11:37:00,Los Angeles,Mobile,0
9339,1950,26.46,2024-01-07 11:38:00,New York,Desktop,0
9340,1827,46.07,2024-01-07 11:39:00,Los Angeles,Desktop,0
9341,1610,50.39,2024-01-07 11:40:00,Houston,Desktop,0
9342,1573,2.19,2024-01-07 11:41:00,Chicago,Desktop,0
9343,1285,456.98,2024-01-07 11:42:00,Seattle,Desktop,0
9344,1988,22.62,2024-01-07 11:43:00,Los Angeles,Mobile,0
9345,1533,3.18,2024-01-07 11:44:00,Chicago,Desktop,0
9346,1458,95.64,2024-01-07 11:45:00,Seattle,Mobile,0
9347,1211,248.23,2024-01-07 11:46:00,New York,Desktop,1
9348,1125,84.74,2024-01-07 11:47:00,Los Angeles,Desktop,0
9349,1412,95.49,2024-01-07 11:48:00,Austin,Desktop,0
9350,1498,49.17,2024-01-07 11:49:00,New York,Mobile,0
9351,1424,127.76,2024-01-07 11:50:00,Chicago,Mobile,1
9352,1553,1.82,2024-01-07 11:51:00,Houston,Mobile,0
9353,1609,72.78,2024-01-07 11:52:00,Austin,Desktop,0
9354,1960,55.54,2024-01-07 11:53:00,San Francisco,Desktop,0
9355,1542,2.54,2024-01-07 11:54:00,Los Angeles,Desktop,0
9356,1157,39.26,2024-01-07 11:55:00,San Francisco,Desktop,1
9357,1111,36.19,2024-01-07 11:56:00,New York,Desktop,0
9358,1401,58.81,2024-01-07 11:57:00,Los Angeles,Desktop,0
9359,1758,4.04,2024-01-07 11:58:00,Los Angeles,Desktop,0
9360,1121,81.81,2024-01-07 11:59:00,Austin,Mobile,0
9361,1272,7.51,2024-01-07 12:00:00,Austin,Mobile,0
9362,1293,27.12,2024-01-07 12:01:00,Austin,Desktop,0
9363,1397,106.55,2024-01-07 12:02:00,Austin,Desktop,0
9364,1470,41.11,2024-01-07 12:03:00,Houston,Mobile,0
9365,1984,23.87,2024-01-07 12:04:00,Chicago,Desktop,0
9366,1206,2.47,2024-01-07 12:05:00,Austin,Mobile,0
9367,1109,55.78,2024-01-07 12:06:00,New York,Tablet,0
9368,1439,215.43,2024-01-07 12:07:00,Los Angeles,Mobile,0
9369,1277,121.41,2024-01-07 12:08:00,San Francisco,Desktop,1
9370,1962,63.17,2024-01-07 12:09:00,Austin,Mobile,1
9371,1567,5.56,2024-01-07 12:10:00,New York,Mobile,0
9372,1886,13.69,2024-01-07 12:11:00,Houston,Desktop,0
9373,1914,10.34,2024-01-07 12:12:00,New York,Mobile,0
9374,1568,21.96,2024-01-07 12:13:00,San Francisco,Desktop,1
9375,1939,13.43,2024-01-07 12:14:00,San Francisco,Mobile,0
9376,1481,14.01,2024-01-07 12:15:00,New York,Desktop,0
9377,1802,47.95,2024-01-07 12:16:00,Houston,Desktop,0
9378,1113,19.19,2024-01-07 12:17:00,San Francisco,Mobile,1
9379,1892,56.53,2024-01-07 12:18:00,Houston,Desktop,0
9380,1896,147.72,2024-01-07 12:19:00,Los Angeles,Desktop,1
9381,1819,50.87,2024-01-07 12:20:00,Austin,Desktop,0
9382,1852,69.65,2024-01-07 12:21:00,San Francisco,Desktop,1
9383,1476,69.63,2024-01-07 12:22:00,New York,Mobile,0
9384,1709,20.08,2024-01-07 12:23:00,Chicago,Desktop,0
9385,1932,0.75,2024-01-07 12:24:00,Chicago,Desktop,0
9386,1320,2.83,2024-01-07 12:25:00,Seattle,Desktop,0
9387,1178,16.57,2024-01-07 12:26:00,Los Angeles,Desktop,0
9388,1896,58.49,2024-01-07 12:27:00,Chicago,Mobile,0
9389,1218,118.59,2024-01-07 12:28:00,Los Angeles,Desktop,1
9390,1788,159.46,2024-01-07 12:29:00,Austin,Mobile,0
9391,1948,1.31,2024-01-07 12:30:00,Seattle,Desktop,0
9392,1527,230.7,2024-01-07 12:31:00,Los Angeles,Desktop,0
9393,1491,19.47,2024-01-07 12:32:00,Houston,Mobile,0
9394,1890,92.56,2024-01-07 12:33:00,Houston,Desktop,0
9395,1060,9.94,2024-01-07 12:34:00,Seattle,Desktop,0
9396,1053,3.25,2024-01-07 12:35:00,Houston,Desktop,0
9397,1679,23.77,2024-01-07 12:36:00,San Francisco,Desktop,1
9398,1537,97.92,2024-01-07 12:37:00,Houston,Mobile,0
9399,1847,12.48,2024-01-07 12:38:00,Houston,Mobile,0
9400,1987,8.36,2024-01-07 12:39:00,Houston,Desktop,0
9401,1064,120.29,2024-01-07 12:40:00,Houston,Mobile,0
9402,1611,139.3,2024-01-07 12:41:00,San Francisco,Tablet,1
9403,1585,0.63,2024-01-07 12:42:00,Houston,Mobile,0
9404,1703,64.99,2024-01-07 12:43:00,Houston,Desktop,0
9405,1170,18.5,2024-01-07 12:44:00,Austin,Desktop,0
9406,1272,23.48,2024-01-07 12:45:00,San Francisco,Desktop,0
9407,1888,31.66,2024-01-07 12:46:00,Houston,Desktop,0
9408,1698,27.83,2024-01-07 12:47:00,Los Angeles,Desktop,0
9409,1534,36.18,2024-01-07 12:48:00,Seattle,Desktop,0
9410,1390,43.66,2024-01-07 12:49:00,Austin,Desktop,0
9411,1939,31.33,2024-01-07 12:50:00,San Francisco,Mobile,0
9412,1692,60.46,2024-01-07 12:51:00,Chicago,Desktop,0
9413,1326,63.4,2024-01-07 12:52:00,New York,Desktop,0
9414,1107,29.02,2024-01-07 12:53:00,San Francisco,Desktop,0
9415,1846,7.68,2024-01-07 12:54:00,Seattle,Mobile,0
9416,1161,51.17,2024-01-07 12:55:00,Austin,Mobile,0
9417,1813,74.13,2024-01-07 12:56:00,Houston,Tablet,0
9418,1451,50.82,2024-01-07 12:57:00,Austin,Tablet,0
9419,1205,44.34,2024-01-07 12:58:00,New York,Mobile,0
9420,1589,13.03,2024-01-07 12:59:00,New York,Mobile,0
9421,1015,51.8,2024-01-07 13:00:00,San Francisco,Desktop,0
9422,1326,20.39,2024-01-07 13:01:00,Houston,Mobile,0
9423,1607,126.01,2024-01-07 13:02:00,Houston,Mobile,0
9424,1658,53.03,2024-01-07 13:03:00,Los Angeles,Mobile,0
9425,1001,16.3,2024-01-07 13:04:00,New York,Desktop,0
9426,1009,32.02,2024-01-07 13:05:00,Houston,Desktop,0
9427,1433,93.73,2024-01-07 13:06:00,New York,Desktop,0
9428,1124,20.43,2024-01-07 13:07:00,Los Angeles,Mobile,0
9429,1080,37.27,2024-01-07 13:08:00,Chicago,Tablet,0
9430,1484,56.92,2024-01-07 13:09:00,New York,Desktop,0
9431,1651,70.23,2024-01-07 13:10:00,Los Angeles,Tablet,0
9432,1837,9.55,2024-01-07 13:11:00,Los Angeles,Desktop,1
9433,1149,41.64,2024-01-07 13:12:00,Seattle,Tablet,0
9434,1799,121.63,2024-01-07 13:13:00,Los Angeles,Mobile,0
9435,1872,172.67,2024-01-07 13:14:00,Austin,Desktop,0
9436,1339,53.38,2024-01-07 13:15:00,San Francisco,Desktop,0
9437,1128,205.71,2024-01-07 13:16:00,Houston,Desktop,0
9438,1437,42.28,2024-01-07 13:17:00,New York,Tablet,0
9439,1750,29.22,2024-01-07 13:18:00,San Francisco,Desktop,0
9440,1500,40.1,2024-01-07 13:19:00,Austin,Mobile,0
9441,1057,6.15,2024-01-07 13:20:00,New York,Desktop,0
9442,1197,25.68,2024-01-07 13:21:00,San Francisco,Tablet,0
9443,1210,30.66,2024-01-07 13:22:00,Austin,Desktop,0
9444,1913,94.4,2024-01-07 13:23:00,Houston,Desktop,0
9445,1901,71.08,2024-01-07 13:24:00,Los Angeles,Desktop,0
9446,1044,45.99,2024-01-07 13:25:00,San Francisco,Desktop,0
9447,1096,21.33,2024-01-07 13:26:00,San Francisco,Desktop,1
9448,1278,10.35,2024-01-07 13:27:00,New York,Mobile,0
9449,1534,21.37,2024-01-07 13:28:00,Los Angeles,Desktop,0
9450,1409,56.94,2024-01-07 13:29:00,Seattle,Mobile,0
9451,1460,15.26,2024-01-07 13:30:00,Houston,Desktop,0
9452,1390,27.83,2024-01-07 13:31:00,New York,Desktop,0
9453,1846,24.45,2024-01-07 13:32:00,Chicago,Desktop,0
9454,1043,72.53,2024-01-07 13:33:00,Chicago,Mobile,0
9455,1026,107.62,2024-01-07 13:34:00,Chicago,Desktop,0
9456,1793,60.09,2024-01-07 13:35:00,Houston,Desktop,0
9457,1096,20.9,2024-01-07 13:36:00,Chicago,Mobile,0
9458,1974,28.39,2024-01-07 13:37:00,San Francisco,Desktop,0
9459,1547,7.74,2024-01-07 13:38:00,Seattle,Mobile,0
9460,1620,9.2,2024-01-07 13:39:00,New York,Desktop,0
9461,1566,8.97,2024-01-07 13:40:00,Seattle,Desktop,0
9462,1703,7.0,2024-01-07 13:41:00,Seattle,Mobile,0
9463,1218,9.9,2024-01-07 13:42:00,Seattle,Desktop,0
9464,1184,11.33,2024-01-07 13:43:00,San Francisco,Desktop,0
9465,1068,5.93,2024-01-07 13:44:00,Chicago,Mobile,0
9466,1828,51.12,2024-01-07 13:45:00,Seattle,Desktop,0
9467,1129,232.31,2024-01-07 13:46:00,Seattle,Mobile,0
9468,1566,105.68,2024-01-07 13:47:00,New York,Tablet,0
9469,1889,2.33,2024-01-07 13:48:00,San Francisco,Mobile,0
9470,1608,27.5,2024-01-07 13:49:00,Houston,Desktop,0
9471,1847,98.06,2024-01-07 13:50:00,Los Angeles,Mobile,0
9472,1598,7.23,2024-01-07 13:51:00,San Francisco,Desktop,0
9473,1805,94.08,2024-01-07 13:52:00,Austin,Desktop,0
9474,1630,44.91,2024-01-07 13:53:00,Chicago,Mobile,0
9475,1719,133.9,2024-01-07 13:54:00,Austin,Desktop,0
9476,1333,104.39,2024-01-07 13:55:00,Los Angeles,Desktop,0
9477,1924,56.51,2024-01-07 13:56:00,Houston,Desktop,0
9478,1153,53.62,2024-01-07 13:57:00,San Francisco,Tablet,1
9479,1546,11.99,2024-01-07 13:58:00,Houston,Desktop,0
9480,1078,6.21,2024-01-07 13:59:00,Los Angeles,Desktop,0
9481,1578,26.84,2024-01-07 14:00:00,Austin,Mobile,1
9482,1854,10.33,2024-01-07 14:01:00,San Francisco,Mobile,0
9483,1412,5.4,2024-01-07 14:02:00,Chicago,Desktop,1
9484,1545,18.0,2024-01-07 14:03:00,New York,Tablet,0
9485,1608,98.48,2024-01-07 14:04:00,Seattle,Desktop,0
9486,1168,0.86,2024-01-07 14:05:00,Houston,Desktop,0
9487,1680,17.31,2024-01-07 14:06:00,Los Angeles,Desktop,0
9488,1662,27.59,2024-01-07 14:07:00,San Francisco,Mobile,0
9489,1582,35.73,2024-01-07 14:08:00,Austin,Desktop,0
9490,1514,10.02,2024-01-07 14:09:00,Chicago,Mobile,0
9491,1313,166.52,2024-01-07 14:10:00,Austin,Tablet,0
