client_id,age,job,marital,education,credit_default,mortgage
37885,34,______,married,_________________,False,True
37886,31,__________,married,_________________,False,True
37887,53,______,married,_________________,False,True
37888,32,______,single,_________________,False,True
37889,52,______,married,_______,False,False
37890,39,____________,married,________,False,True
37891,32,______,single,_________________,False,True
37892,36,______,married,_________________,False,True
37893,52,______,married,_______,False,False
37894,35,____________,married,___________,False,False
37895,48,__________,married,________,False,False
37896,27,__________,single,_________________,False,True
37897,38,______,single,_________________,False,True
37898,38,______,single,_________________,False,True
37899,28,__________,single,_________________,False,True
37900,28,__________,single,_________________,False,True
37901,51,___________,married,___________________,False,True
37902,52,__________,married,___________________,False,True
37903,33,______,married,___________,False,True
37904,54,______,married,_______,False,True
37905,79,_______,married,________,False,False
37906,39,____________,married,________,False,True
37907,39,____________,married,________,False,False
37908,45,______,married,_________________,False,False
37909,19,_______,single,________,False,True
37910,37,______,married,_________________,False,True
37911,34,__________,married,___________________,False,True
37912,60,______,married,___________________,False,True
37913,40,__________,married,_________________,False,True
37914,34,__________,married,___________________,False,True
37915,60,__________,married,________,False,True
37916,18,_______,single,_______,False,False
37917,18,_______,single,_______,False,True
37918,25,______,single,_________________,False,True
37919,26,______,single,_________________,False,True
37920,72,_______,married,_______,False,False
37921,60,__________,married,_________________,False,True
37922,32,______,married,_________________,False,False
37923,46,__________,married,___________________,False,True
37924,60,_______,married,___________________,False,True
37925,60,_______,married,___________________,False,True
37926,44,______,married,_________________,False,True
37927,44,______,married,_________________,False,True
37928,63,_______,married,_______,False,True
37929,40,_______,single,_______,False,False
37930,43,__________,married,___________,False,True
37931,43,__________,married,___________,False,True
37932,26,_______,single,_______,False,False
37933,26,_______,single,_______,False,True
37934,18,_______,single,_______,False,False
37935,71,_______,married,________,False,True
37936,35,________,divorced,___________,False,True
37937,35,______,married,_________________,False,True
37938,61,_______,married,________,False,True
37939,59,__________,married,_________________,False,True
37940,38,__________,married,___________________,False,True
37941,51,__________,married,___________________,False,False
37942,53,__________,married,___________________,False,True
37943,26,__________,single,_________________,False,False
37944,41,__________,married,________,False,False
37945,53,__________,married,___________________,False,True
37946,83,_______,married,_______,False,True
37947,45,______,single,___________,False,False
37948,40,______,divorced,___________,False,True
37949,32,______,married,_________________,False,True
37950,50,______,married,___________,False,True
37951,76,__________,married,_______,False,False
37952,76,__________,married,_______,False,False
37953,39,___________,married,________,False,True
37954,72,_______,married,________,False,False
37955,18,_______,single,_______,False,True
37956,31,______,single,_________________,False,False
37957,28,_______,single,___________,False,False
37958,71,_______,married,___________________,False,False
37959,63,__________,married,_______,False,True
37960,50,______,married,___________,False,True
37961,39,__________,married,________,False,False
37962,46,______,married,___________,False,True
37963,55,______,single,_________________,False,True
37964,47,______,married,_________________,False,False
37965,31,______,single,_________________,False,True
37966,54,______,married,_________________,False,False
37967,28,______,married,_________________,False,True
37968,45,_________,single,________,False,False
37969,59,______,married,_______,False,True
37970,61,_______,married,_________________,False,False
37971,59,______,married,_______,False,False
37972,45,_________,single,________,False,True
37973,41,______,married,_________________,False,True
37974,30,__________,married,_________________,False,True
37975,48,__________,married,___________________,False,True
37976,41,______,married,_________________,False,False
37977,54,__________,married,___________________,False,False
37978,54,__________,married,___________________,False,True
37979,25,___________,single,________,False,False
37980,28,__________,married,___________,False,True
37981,41,______,married,_________________,False,True
37982,52,__________,married,___________________,False,True
37983,45,______,married,_________________,False,False
37984,45,______,married,_________________,False,False
37985,61,_______,married,_________________,False,False
37986,25,_____________,single,_________________,False,True
37987,45,______,married,_________________,False,False
37988,28,________,single,_________________,False,True
37989,41,______,married,_________________,False,False
37990,46,___________,married,___________________,False,False
37991,39,______,married,_________________,False,False
37992,30,______,single,_________________,False,False
37993,68,_______,married,________,False,False
37994,30,_____________,single,_________________,False,True
37995,43,__________,married,___________________,False,False
37996,49,______,married,___________,False,False
37997,71,_______,married,________,False,True
37998,66,__________,divorced,_________________,False,False
37999,76,_______,divorced,________,False,False
38000,39,_____________,divorced,___________,False,False
38001,30,_____________,single,_________________,False,False
38002,29,_____________,single,_________________,False,True
38003,63,_______,married,_______,False,True
38004,43,__________,married,___________,False,True
38005,75,_______,married,_______,False,False
38006,24,_______,single,________,False,False
38007,71,_______,married,________,False,False
38008,39,_____________,divorced,___________,False,False
38009,18,_______,single,_______,False,False
38010,30,_____________,single,_________________,False,True
38011,35,________,married,___________,False,False
38012,34,__________,married,___________________,False,True
38013,53,__________,married,_______,False,False
38014,30,______,married,_________________,False,True
38015,69,_______,married,________,False,True
38016,58,_______,married,________,False,False
38017,58,_______,married,________,False,False
38018,36,________,married,___________,False,True
38019,78,_______,married,_______,False,True
38020,78,_______,married,_______,False,True
38021,46,______,married,___________,False,True
38022,91,_______,married,_________________,False,True
38023,62,_______,married,_________________,False,True
38024,27,______,single,_________________,False,True
38025,27,______,single,_________________,False,False
38026,36,__________,married,_______,False,False
38027,32,_____________,single,_________________,False,True
38028,62,_______,married,_________________,False,False
38029,29,______,single,_________________,False,True
38030,58,_________,divorced,________,False,True
38031,32,_______,married,___________,False,False
38032,91,_______,married,_________________,False,False
38033,76,_______,married,________,False,True
38034,56,______,married,_________________,False,True
38035,56,____________,married,_________________,False,True
38036,42,__________,married,________,False,True
38037,25,______,single,___________,False,False
38038,59,__________,married,_______,False,True
38039,56,______,married,___________,False,False
38040,42,__________,married,________,False,True
38041,31,__________,married,___________________,False,True
38042,69,_______,married,___________,False,False
38043,69,_______,married,_________________,False,True
38044,57,__________,married,________,False,True
38045,73,_______,married,________,False,True
38046,34,______,single,_________________,False,False
38047,49,______,divorced,_________________,False,True
38048,53,_________,married,________,False,True
38049,36,______,single,_________________,False,True
38050,36,______,married,_________________,False,True
38051,43,______,single,___________,False,True
38052,76,_______,married,_________________,False,True
38053,28,______,single,_________________,False,True
38054,73,_______,married,________,False,True
38055,40,__________,married,___________________,False,False
38056,38,______,single,___________,False,True
38057,31,______,single,___________,False,True
38058,36,______,single,_________________,False,True
38059,69,_______,married,___________,False,False
38060,71,_______,married,_______,False,True
38061,34,______,married,_________________,False,False
38062,40,__________,married,___________________,False,True
38063,47,__________,married,_________________,False,True
38064,30,_____________,married,_________________,False,True
38065,83,_______,married,_______,False,True
38066,39,______,married,___________,False,False
38067,41,__________,married,___________________,False,True
38068,46,__________,married,_________________,False,True
38069,62,____________,married,_________________,False,False
38070,62,____________,married,_________________,False,True
38071,70,_______,married,________,False,False
38072,59,_______,married,________,False,True
38073,49,___________,married,________,False,True
38074,70,______,married,________,False,False
38075,29,______,single,___________,False,True
38076,27,______,married,_________________,False,True
38077,24,__________,married,_________________,False,True
38078,21,_______,single,________,False,False
38079,51,________,married,___________,False,True
38080,27,______,single,_________________,False,True
38081,70,______,married,________,False,True
38082,24,______,single,_________________,False,False
38083,53,__________,married,___________________,False,False
38084,53,__________,married,___________________,False,False
38085,66,______,married,_________________,False,False
38086,69,_______,married,_________________,False,True
38087,47,______,divorced,___________,False,True
38088,70,______,married,________,False,False
38089,38,______,single,_________________,False,True
38090,31,_____________,married,_________________,False,False
38091,31,_____________,married,_________________,False,False
38092,49,__________,married,___________,False,False
38093,49,__________,married,___________,False,True
38094,32,__________,married,_________________,False,False
38095,49,__________,married,___________,False,False
38096,49,__________,married,___________,False,False
38097,60,_______,divorced,___________,False,False
38098,51,__________,married,___________,False,True
38099,32,__________,married,_________________,False,False
38100,50,___________,married,________,False,True
38101,63,_______,married,___________________,False,False
38102,43,_____________,married,___________,False,True
38103,36,______,married,___________,False,True
38104,36,______,married,___________,False,False
38105,46,_____________,divorced,___________,False,False
38106,56,__________,married,___________________,False,False
38107,52,______,married,_________________,False,False
38108,56,__________,married,___________________,False,False
38109,37,__________,married,_________________,False,True
38110,39,________,married,___________,False,False
38111,60,_____________,divorced,_________________,False,False
38112,47,______,divorced,___________,False,True
38113,44,__________,married,___________________,False,True
38114,22,________,single,___________________,False,True
38115,22,________,single,___________________,False,True
38116,50,__________,married,_________________,False,True
38117,63,_________,married,________,False,True
38118,35,__________,married,_________________,False,True
38119,60,_______,divorced,___________________,False,True
38120,60,_______,divorced,___________________,False,True
38121,33,__________,single,________,False,False
38122,54,___________,married,________,False,False
38123,53,______,divorced,_________________,False,True
38124,61,__________,married,_________________,False,True
38125,70,_______,married,___________,False,True
38126,61,__________,married,_________________,False,False
38127,70,_______,divorced,_________________,False,True
38128,68,_______,single,_________________,False,True
38129,70,_______,divorced,_________________,False,False
38130,68,_______,single,_________________,False,True
38131,33,__________,single,________,False,True
38132,45,______,married,_________________,False,True
38133,53,___________,married,________,False,True
38134,62,_____________,married,_________________,False,False
38135,62,_____________,married,_________________,False,True
38136,81,_______,married,________,False,True
38137,68,_______,single,_________________,False,False
38138,30,______,married,_________________,False,False
38139,68,_______,single,_________________,False,True
38140,43,________,married,________,False,False
38141,43,________,married,________,False,False
38142,43,________,married,________,False,True
38143,30,__________,single,___________,False,True
38144,70,_________,divorced,________,False,False
38145,70,_________,divorced,________,False,True
38146,56,__________,divorced,_________________,False,False
38147,37,_________,divorced,___________,False,False
38148,61,_______,married,___________,False,True
38149,35,__________,married,___________________,False,True
38150,55,__________,married,_________________,False,True
38151,35,______,married,_________________,False,True
38152,37,_______,single,_________________,False,True
38153,37,_______,single,_________________,False,False
38154,50,__________,married,_________________,False,True
38155,37,______,single,_________________,False,True
38156,59,__________,single,________,False,False
38157,31,______,married,_________________,False,True
38158,35,______,married,___________,False,True
38159,35,______,married,___________,False,False
38160,36,______,married,_________________,False,True
38161,69,_______,married,_________________,False,True
38162,65,______,married,_________________,False,True
38163,49,__________,divorced,_______,False,False
38164,49,__________,divorced,_______,False,False
38165,49,__________,divorced,_______,False,True
38166,78,_______,married,________,False,True
38167,32,______,married,_________________,False,True
38168,50,__________,married,_________________,False,True
38169,71,_______,married,________,False,False
38170,29,______,single,_________________,False,True
38171,51,__________,married,___________________,False,True
38172,49,__________,divorced,_______,False,True
38173,23,__________,single,________,False,True
38174,38,______,married,___________,False,True
38175,71,_______,married,________,False,True
38176,26,__________,single,_________________,False,True
38177,54,__________,divorced,_________________,False,True
38178,75,_______,divorced,________,False,True
38179,83,_______,married,___________________,False,True
38180,28,__________,single,________,False,True
38181,63,_______,married,________,False,True
38182,28,__________,single,________,False,True
38183,71,_______,married,________,False,False
38184,82,_______,married,_________________,False,True
38185,45,___________,married,___________________,False,False
38186,68,_______,married,___________,False,True
38187,37,_________,single,_________________,False,True
38188,43,__________,single,_________________,False,True
38189,43,__________,single,_________________,False,False
38190,69,_______,divorced,___________________,False,False
38191,82,_______,married,_________________,False,True
38192,82,_______,married,_________________,False,True
38193,80,_______,divorced,________,False,False
38194,65,_______,married,___________,False,True
38195,80,_______,divorced,________,False,False
38196,41,__________,married,___________________,False,True
38197,27,______,married,___________,False,False
38198,56,_______,married,________,False,True
38199,56,_______,married,________,False,False
38200,37,_________,single,_________________,False,False
38201,36,______,married,_________________,False,True
38202,63,_______,married,___________,False,True
38203,30,__________,single,___________,False,True
38204,50,_______,married,_______,False,False
38205,35,______,married,_________________,False,False
38206,86,_______,divorced,________,False,False
38207,48,__________,married,_________________,False,True
38208,34,_____________,married,_________________,False,False
38209,58,__________,married,________,False,False
38210,38,______,married,_________________,False,True
38211,60,______,married,_______,False,True
38212,48,__________,married,_________________,False,False
38213,48,__________,married,_________________,False,True
38214,48,__________,married,_________________,False,False
38215,35,__________,married,_________________,False,True
38216,38,______,married,_________________,False,False
38217,58,__________,married,________,False,True
38218,53,______,married,_______,False,True
38219,58,__________,married,________,False,True
38220,32,______,married,_________________,False,True
38221,63,_______,married,___________,False,False
38222,63,_______,married,___________,False,False
38223,41,__________,married,___________________,False,False
38224,48,______,married,___________,False,False
38225,69,__________,married,___________________,False,True
38226,42,__________,divorced,_______,False,True
38227,42,__________,divorced,_______,False,True
38228,42,__________,divorced,_______,False,False
38229,77,_______,divorced,_______,False,False
38230,54,__________,divorced,_________________,False,True
38231,36,__________,married,___________________,False,False
38232,37,__________,single,________,False,False
38233,69,__________,married,___________________,False,True
38234,42,__________,single,_________________,False,False
38235,29,__________,divorced,___________,False,False
38236,59,__________,married,_________________,False,False
38237,42,__________,single,_________________,False,True
38238,42,__________,single,_________________,False,False
38239,59,__________,married,_________________,False,True
38240,42,__________,single,_________________,False,True
38241,75,_______,married,________,False,False
38242,36,______,married,_________________,False,True
38243,29,__________,divorced,___________,False,False
38244,42,__________,single,_________________,False,False
38245,33,___________,married,________,False,True
38246,77,_______,married,_________________,False,False
38247,70,_______,married,_________________,False,True
38248,38,__________,divorced,___________________,False,False
38249,32,______,married,___________________,False,True
38250,44,__________,married,________,False,True
38251,48,______,married,________,False,False
38252,80,_______,married,________,False,True
38253,71,_______,single,_________________,False,False
38254,71,_______,single,_________________,False,True
38255,71,_______,single,_________________,False,False
38256,26,_______,single,________,False,False
38257,30,__________,married,_________________,False,False
38258,35,_______,single,_________________,False,True
38259,30,__________,married,_________________,False,True
38260,80,_______,married,________,False,False
38261,45,___________,single,________,False,False
38262,33,__________,married,___________,False,False
38263,58,__________,married,________,False,False
38264,55,__________,married,___________________,False,True
38265,55,__________,married,___________________,False,False
38266,55,__________,married,___________________,False,False
38267,48,__________,married,___________________,False,False
38268,32,______,married,___________________,False,True
38269,32,______,married,___________________,False,False
38270,22,_______,single,___________,False,True
38271,26,_______,single,________,False,True
38272,27,__________,single,_______,False,False
38273,56,______,married,________,False,True
38274,17,_______,single,_______,False,False
38275,33,__________,married,___________,False,True
38276,45,___________,single,________,False,False
38277,26,_______,single,________,False,True
38278,48,______,married,________,False,True
38279,80,_______,married,________,False,False
38280,44,___________,single,___________________,False,False
38281,71,_______,single,_________________,False,False
38282,28,__________,single,___________,False,False
38283,28,__________,single,___________,False,False
38284,28,______,single,___________,False,False
38285,36,______,single,_________________,False,False
38286,71,_______,married,________,False,False
38287,36,______,single,_________________,False,True
38288,74,_______,married,_______,False,True
38289,37,__________,married,_________________,False,True
38290,36,______,married,_________________,False,True
38291,37,___________,single,___________________,False,False
38292,56,______,married,________,False,False
38293,38,______,married,___________,False,True
38294,35,__________,married,_________________,False,True
38295,42,____________,married,________,False,False
38296,34,__________,married,_________________,False,False
38297,28,__________,single,_________________,False,True
38298,36,______,married,_________________,False,False
38299,36,__________,married,___________,False,False
38300,33,______,single,_________________,False,False
38301,37,___________,married,________,False,True
38302,35,______,married,_________________,False,True
38303,49,______,single,_________________,False,False
38304,28,_______,single,___________,False,False
38305,34,__________,single,___________________,False,False
38306,30,_____________,single,___________,False,False
38307,44,______,divorced,___________,False,False
38308,28,______,single,_________________,False,True
38309,68,_______,married,___________________,False,False
38310,37,___________,married,________,False,False
38311,37,___________,married,________,False,True
38312,40,________,married,___________________,False,True
38313,28,_______,single,_______,False,True
38314,74,_______,married,___________________,False,True
38315,35,______,married,_________________,False,True
38316,74,_______,married,________,False,True
38317,37,___________,married,________,False,False
38318,37,___________,married,________,False,False
38319,33,______,single,_________________,False,True
38320,25,______,single,_________________,False,True
38321,37,__________,single,_________________,False,False
38322,83,_______,married,________,False,False
38323,25,______,single,_________________,False,True
38324,28,________,married,________,False,True
38325,28,________,married,________,False,True
38326,85,_________,divorced,________,False,True
38327,22,_______,single,___________,False,False
38328,32,_____________,married,___________________,False,False
38329,25,______,single,_________________,False,False
38330,39,__________,married,_________________,False,False
38331,33,__________,married,___________________,False,True
38332,40,______,married,_________________,False,True
38333,38,______,married,_________________,False,True
38334,39,__________,married,_________________,False,True
38335,39,______,single,___________,False,False
38336,39,______,single,___________,False,True
38337,33,______,single,_________________,False,True
38338,60,_____________,married,_________________,False,True
38339,33,_____________,single,___________________,False,True
38340,26,______,single,_________________,False,False
38341,30,__________,single,___________________,False,True
38342,36,________,married,___________,False,True
38343,36,________,married,___________,False,False
38344,49,______,single,___________,False,False
38345,49,______,single,___________,False,True
38346,28,______,single,_________________,False,False
38347,50,__________,married,___________________,False,False
38348,33,______,married,_________________,False,False
38349,38,__________,married,_________________,False,False
38350,28,__________,single,_________________,False,False
38351,62,_______,married,_________________,False,False
38352,34,__________,married,_________________,False,True
38353,44,___________,married,___________________,False,False
38354,32,______,single,_________________,False,False
38355,49,______,single,___________,False,True
38356,36,______,married,_________________,False,False
38357,36,__________,married,________,False,False
38358,70,_______,married,________,False,True
38359,34,______,single,_________________,False,False
38360,29,__________,single,_________________,False,False
38361,21,_______,single,___________,False,False
38362,60,_______,married,________,False,False
38363,60,_______,married,________,False,False
38364,60,_______,married,________,False,True
38365,25,______,single,_________________,False,True
38366,36,______,single,___________,False,True
38367,55,____________,married,___________________,False,True
38368,60,_______,married,________,False,False
38369,55,____________,married,___________________,False,False
38370,30,________,single,___________,False,False
38371,32,________,married,___________,False,False
38372,54,__________,divorced,___________,False,False
38373,20,_______,single,___________,False,False
38374,36,__________,married,________,False,True
38375,38,___________,married,________,False,True
38376,30,________,single,___________,False,True
38377,55,____________,married,___________________,False,True
38378,41,___________,married,________,False,False
38379,41,___________,married,________,False,False
38380,55,____________,married,___________________,False,True
38381,65,_______,married,_______,False,False
38382,54,_________,married,___________________,False,False
38383,67,_______,married,___________________,False,False
38384,35,_____________,single,_________________,False,False
38385,54,_________,married,___________________,False,False
38386,21,_______,single,___________,False,False
38387,51,____________,married,________,False,False
38388,59,_________,married,________,False,False
38389,30,__________,married,___________________,False,True
38390,58,___________,married,________,False,True
38391,58,___________,married,________,False,True
38392,36,__________,married,________,False,True
38393,33,______,married,_________________,False,True
38394,31,______,married,_________________,False,True
38395,57,______,single,___________,False,False
38396,31,________,single,___________________,False,True
38397,31,______,married,_________________,False,True
38398,60,__________,married,________,False,True
38399,70,_______,married,________,False,True
38400,59,_________,married,________,False,True
38401,53,____________,married,________,False,True
38402,30,__________,married,___________________,False,True
38403,24,__________,single,_________________,False,True
38404,39,______,single,___________,False,True
38405,44,______,married,_________________,False,True
38406,38,______,married,_________________,False,True
38407,38,______,married,_________________,False,True
38408,70,_______,married,___________,False,True
38409,33,______,single,_________________,False,False
38410,88,_______,divorced,________,False,True
38411,36,______,married,_________________,False,True
38412,62,_______,divorced,_________________,False,True
38413,44,______,married,_________________,False,False
38414,32,______,married,_________________,False,True
38415,88,_______,divorced,________,False,False
38416,44,______,married,_________________,False,True
38417,36,______,married,_________________,False,False
38418,54,______,divorced,_________________,False,True
38419,42,___________,married,___________________,False,True
38420,42,___________,married,___________________,False,False
38421,29,___________,single,________,False,False
38422,54,__________,married,________,False,True
38423,34,__________,married,___________________,False,True
38424,32,______,single,_________________,False,True
38425,30,______,married,_________________,False,True
38426,37,__________,married,_________________,False,True
38427,35,__________,married,_________________,False,False
38428,56,__________,married,________,False,False
38429,33,________,married,___________,False,True
38430,71,__________,married,_________________,False,True
38431,56,_______,married,___________________,False,False
38432,56,_______,married,___________________,False,False
38433,25,________,single,___________,False,True
38434,31,______,single,_________________,False,False
38435,35,__________,married,_________________,False,True
38436,45,__________,married,___________________,False,False
38437,30,______,single,_________________,False,True
38438,56,__________,married,________,False,False
38439,25,________,single,___________,False,True
38440,24,______,single,_________________,False,True
38441,30,______,single,_________________,False,False
38442,35,__________,married,_________________,False,False
38443,24,_______,single,_______,False,False
38444,61,__________,married,_________________,False,True
38445,22,_______,single,___________,False,False
38446,64,______,married,___________,False,True
38447,23,__________,single,_________________,False,True
38448,21,_______,single,___________,False,True
38449,32,_______,single,___________,False,True
38450,24,_______,single,_______,False,True
38451,32,______,married,_________________,False,True
38452,98,_______,married,________,False,True
38453,64,______,married,___________,False,True
38454,35,___________,single,___________,False,False
38455,98,_______,married,________,False,True
38456,22,_______,single,________,False,False
38457,22,_______,single,________,False,False
38458,26,______,single,_________________,False,False
38459,31,_____________,single,_________________,False,True
38460,31,_____________,single,_________________,False,False
38461,29,______,single,___________,False,True
38462,34,______,married,_________________,False,False
38463,37,___________,married,________,False,False
38464,37,___________,married,________,False,False
38465,26,______,single,___________,False,False
38466,61,__________,married,_________________,False,False
38467,33,______,single,___________,False,True
38468,26,______,married,___________,False,True
38469,29,______,single,_________________,False,False
38470,29,__________,single,___________________,False,True
38471,73,_______,divorced,________,False,True
38472,29,______,single,_________________,False,True
38473,50,__________,married,________,False,False
38474,29,______,single,_________________,False,True
38475,33,______,single,___________,False,False
38476,33,______,single,___________,False,False
38477,30,__________,single,___________,False,True
38478,26,______,married,___________,False,True
38479,26,______,married,___________,False,True
38480,42,__________,married,_________________,False,True
38481,42,__________,married,_________________,False,True
38482,55,__________,married,________,False,True
38483,55,__________,married,________,False,False
38484,32,______,single,_________________,False,False
38485,63,__________,married,___________________,False,False
38486,72,______,married,_________________,False,False
38487,71,_______,married,________,False,True
38488,71,_______,married,________,False,False
38489,32,__________,single,_________________,False,False
38490,52,_________,married,___________,False,False
38491,68,_______,married,________,False,True
38492,45,___________,married,_________________,False,False
38493,29,________,married,___________,False,False
38494,33,________,single,___________,False,False
38495,65,_________,married,________,False,False
38496,42,__________,married,_________________,False,False
38497,61,_______,married,___________,False,False
38498,22,_______,single,________,False,True
38499,22,_______,single,________,False,True
38500,30,__________,married,___________________,False,True
38501,32,______,single,_________________,False,True
38502,39,______,married,___________________,False,False
38503,63,__________,married,___________________,False,True
38504,63,__________,married,___________________,False,False
38505,81,_______,married,_________________,False,True
38506,65,_________,married,________,False,True
38507,44,__________,married,_______,False,False
38508,31,__________,married,_________________,False,True
38509,68,_______,divorced,___________________,False,True
38510,46,___________,married,________,False,True
38511,33,________,single,___________,False,True
38512,26,__________,single,_________________,False,True
38513,28,______,single,___________,False,True
38514,71,_______,married,________,False,False
38515,21,_______,single,___________,False,False
38516,32,__________,single,_________________,False,True
38517,75,_______,married,________,False,False
38518,81,_________,married,________,False,True
38519,60,__________,married,___________________,False,True
38520,61,___________,married,___________,False,False
38521,63,_______,married,___________,False,True
38522,46,______,married,___________,False,True
38523,46,______,married,___________,False,True
38524,35,______,married,_________________,False,True
38525,40,______,married,___________,False,True
38526,35,__________,married,_________________,False,True
38527,62,_______,married,___________,False,False
38528,45,______,married,___________,False,True
38529,58,__________,divorced,________,False,True
38530,61,___________,married,___________,False,False
38531,32,______,single,_________________,False,False
38532,34,_______,single,_________________,False,True
38533,24,__________,single,_________________,False,False
38534,30,______,married,_________________,False,True
38535,40,__________,married,_________________,False,True
38536,73,_______,married,________,False,True
38537,34,_______,single,_________________,False,False
38538,40,______,married,___________,False,False
38539,62,_______,married,___________,False,False
38540,54,_______,married,________,False,False
38541,24,_______,single,___________,False,True
38542,23,__________,married,___________________,False,True
38543,36,______,married,_________________,False,False
38544,31,______,married,___________,False,True
38545,61,__________,married,___________________,False,False
38546,55,_______,married,________,False,True
38547,33,______,single,_________________,False,False
38548,80,_______,divorced,___________,False,True
38549,75,_______,divorced,________,False,False
38550,31,____________,unknown,_________________,False,False
38551,31,______,married,___________,False,False
38552,53,______,divorced,___________,False,False
38553,58,_______,divorced,___________,False,True
38554,30,__________,married,___________________,False,True
38555,28,______,single,_________________,False,False
38556,72,_______,married,________,False,True
38557,82,_______,single,________,False,True
38558,34,______,married,_________________,False,False
38559,69,_______,married,___________________,False,False
38560,32,_____________,married,_________________,False,True
38561,67,______,married,________,False,False
38562,48,__________,married,___________,False,False
38563,60,_______,divorced,________,False,True
38564,61,__________,married,___________________,False,False
38565,48,__________,married,___________,False,True
38566,48,__________,married,___________,False,False
38567,67,_______,married,_______,False,False
38568,36,__________,married,_________________,False,True
38569,69,_______,married,________,False,True
38570,34,__________,single,_________________,False,False
38571,32,______,single,_________________,False,True
38572,51,___________,married,________,False,True
38573,54,_______,married,________,False,False
38574,55,_______,married,________,False,False
38575,55,_______,married,___________,False,True
38576,61,__________,married,___________________,False,False
38577,82,_______,single,________,False,True
38578,60,__________,married,________,False,True
38579,31,____________,unknown,_________________,False,True
38580,78,_______,divorced,________,False,False
38581,27,______,single,_________________,False,True
38582,78,_______,divorced,________,False,False
38583,65,_______,married,________,False,False
38584,26,_______,single,___________,False,False
38585,37,______,single,_________________,False,True
38586,24,___________,married,________,False,True
38587,72,_______,married,________,False,False
38588,60,_______,married,________,False,True
38589,39,__________,single,_________________,False,False
38590,39,__________,single,_________________,False,True
38591,34,__________,single,_________________,False,False
38592,36,_____________,single,_________________,False,False
38593,37,______,single,_________________,False,True
38594,59,__________,married,________,False,False
38595,25,_______,single,___________,False,False
38596,69,_______,married,________,False,True
38597,18,_______,single,________,False,False
38598,59,_______,divorced,________,False,True
38599,37,______,single,_________________,False,False
38600,78,_______,divorced,________,False,False
38601,23,_______,single,___________,False,False
38602,41,______,single,___________,False,False
38603,34,______,single,___________,False,True
38604,37,______,married,___________,False,True
38605,37,______,divorced,___________,False,False
38606,36,_____________,single,_________________,False,True
38607,50,______,married,_________________,False,True
38608,35,__________,single,_________________,False,False
38609,21,_______,single,________,False,False
38610,34,__________,married,___________________,False,True
38611,60,_________,married,_________________,False,True
38612,30,______,single,_________________,False,False
38613,37,______,married,___________,False,False
38614,55,______,married,________,False,False
38615,37,_____________,married,___________________,False,True
38616,64,_________,married,________,False,True
38617,37,___________,single,___________,False,True
38618,37,______,married,___________,False,True
38619,37,______,married,___________,False,True
38620,50,______,married,_________________,False,True
38621,47,__________,divorced,___________,False,True
38622,32,______,married,_________________,False,True
38623,32,______,single,_________________,False,False
38624,37,______,divorced,___________,False,True
38625,30,______,single,_________________,False,True
38626,24,_______,single,___________________,False,False
38627,50,______,married,___________,False,False
38628,45,___________,married,___________,False,True
38629,34,______,single,___________,False,True
38630,33,______,married,_________________,False,True
38631,32,______,single,_________________,False,False
38632,34,__________,married,___________________,False,True
38633,52,__________,married,________,False,False
38634,37,______,married,___________,False,False
38635,71,_______,married,___________________,False,True
38636,52,______,divorced,_________________,False,True
38637,56,______,divorced,___________,False,False
38638,67,_____________,married,_________________,False,True
38639,40,______,divorced,_________________,False,False
38640,56,__________,married,_________________,False,False
38641,32,______,single,___________,False,False
38642,36,______,single,_________________,False,False
38643,79,_______,married,________,False,False
38644,56,_________,divorced,___________________,False,True
38645,27,__________,married,___________,False,False
38646,30,__________,single,________,False,True
38647,27,___________,single,________,False,False
38648,47,______,single,_________________,False,False
38649,47,______,divorced,_________________,False,False
38650,54,______,married,_________________,False,True
38651,22,__________,single,___________________,False,True
38652,28,_____________,married,___________________,False,True
38653,32,______,married,___________,False,True
38654,30,______,single,_________________,False,True
38655,54,__________,married,________,False,False
38656,71,_______,married,___________________,False,True
38657,37,____________,divorced,___________,False,True
38658,37,____________,divorced,___________,False,False
38659,37,____________,divorced,___________,False,False
38660,37,____________,divorced,___________,False,False
38661,58,__________,married,________,False,True
38662,54,___________,married,________,False,False
38663,54,___________,married,________,False,True
38664,29,______,married,___________,False,True
38665,28,______,married,___________,False,True
38666,26,__________,single,___________________,False,False
38667,29,__________,married,_________________,False,True
38668,26,______,married,___________,False,False
38669,56,_______,married,_________________,False,True
38670,51,__________,married,___________________,False,False
38671,62,______,divorced,_________________,False,True
38672,58,__________,married,________,False,False
38673,29,__________,single,___________________,False,False
38674,32,___________,married,________,False,False
38675,32,______,married,___________,False,True
38676,73,_______,married,_________________,False,False
38677,32,___________,married,________,False,True
38678,34,______,single,_________________,False,False
38679,69,_______,married,________,False,True
38680,34,__________,single,_________________,False,False
38681,37,______,married,___________,False,True
38682,54,______,married,___________,False,True
38683,34,__________,married,_________________,False,True
38684,34,__________,married,________,False,True
38685,54,______,married,_________________,False,True
38686,53,__________,divorced,_________________,False,False
38687,56,__________,divorced,_________________,False,False
38688,69,_______,married,___________,False,False
38689,26,______,single,___________,False,True
38690,26,______,single,___________,False,False
38691,27,_______,single,_________________,False,False
38692,57,______,married,___________,False,True
38693,25,______,single,_________________,False,False
38694,24,__________,married,___________,False,True
38695,29,_________,single,_________________,False,False
38696,22,_______,single,___________________,False,False
38697,81,_______,divorced,_______,False,True
38698,41,__________,married,_________________,False,False
