transaction_id,user_id,timestamp,amount,merchant_category,location,payment_method,is_fraud
1e59a95e-4655-49c3-8b8c-94779653cbfc,3579,2024-11-15 13:56:22,1105.32,Luxury Goods,San Francisco,Debit Card,0
e5d4043a-3587-4db1-926b-ddb3a24bbb76,6080,2024-11-21 21:49:03,390.57,Gas Station,Miami,Debit Card,0
1fdbb2a0-551c-4581-bbac-89360d92e7a2,3801,2024-04-30 08:11:20,4843.46,Travel,Chicago,Bitcoin,0
b71d545e-9c1b-4600-bc7a-4bc19edff450,8360,2024-09-30 09:44:36,3573.59,Online Purchase,Seattle,PayPal,0
671d86ce-fe8c-4edc-991d-e8c64ca66a03,1475,2024-02-04 22:50:04,832.39,Online Purchase,Seattle,Debit Card,0
09bb56ec-6e76-465d-a74b-9f112d7d35ae,5535,2024-11-27 19:24:23,2504.91,Subscription Service,Los Angeles,Credit Card,0
fe56aa1e-bc70-402c-9129-1446e0eb4eff,9916,2024-01-07 00:27:22,3064.24,Electronics,San Francisco,Credit Card,0
e5a5e3ca-2588-4c8b-82f1-2564d5603af7,2705,2024-07-07 15:25:24,1644.73,Gas Station,Houston,PayPal,0
429b897e-846c-44dc-8b9e-9bdc7f279a8a,2166,2024-12-03 09:26:51,3204.85,Clothing,Houston,Credit Card,0
306527aa-bc24-4249-917f-9769f694fe24,9427,2024-08-22 18:38:14,3250.06,Groceries,Chicago,Credit Card,0
2ed7f976-9c63-44aa-8a0a-6bdeabf0f918,9504,2024-02-02 15:50:58,4466.08,Clothing,New York,PayPal,0
3ca13ec7-6aca-40d1-977e-988a9f3b9db0,7149,2024-03-28 10:04:28,3000.05,Groceries,Los Angeles,PayPal,0
4b805c15-fb10-4969-af19-91da47041712,6582,2024-04-05 16:11:37,1725.09,Luxury Goods,San Francisco,Bitcoin,0
c617272e-4532-4189-af84-667d3899ef70,3661,2024-06-19 02:39:51,778.21,Fast Food,New York,Credit Card,0
b87d6209-aa52-4708-b405-9037ed001630,6921,2024-05-05 07:27:58,4933.59,Fast Food,San Francisco,Credit Card,0
a94cb7fa-b8c1-4582-babd-dd0e00d8af86,9263,2024-06-11 17:25:23,4513.47,Subscription Service,Seattle,PayPal,0
23ba9c5f-2773-4b92-ae81-e626d0e57f19,1322,2024-03-22 16:22:23,1751.9,Entertainment,Seattle,PayPal,0
0bc22794-5387-4194-a367-76068e48601b,2193,2024-11-12 13:54:58,4097.11,Entertainment,Miami,Debit Card,0
854f33ed-621a-4e04-87ce-e21586e80070,9330,2024-08-16 16:24:44,858.91,Luxury Goods,San Francisco,Credit Card,0
0af788ba-5d2c-4f6a-a877-c8ff7c76d17c,3129,2024-01-20 14:38:28,1889.02,Fast Food,Chicago,Credit Card,0
125cbcd7-3f70-4d11-9d66-a78a0970f277,4050,2024-09-15 08:07:20,1222.25,Luxury Goods,San Francisco,Bitcoin,0
e394795a-8a4c-4c34-adf8-694db1b5b74b,5713,2024-01-01 15:12:50,2358.23,Groceries,Chicago,Bitcoin,0
88d21303-ec9e-4130-bf96-ca952d423e8f,3613,2024-12-13 08:30:36,533.09,Gas Station,Miami,Bitcoin,0
84b7249a-54e7-489c-bc08-2ac3400d1b50,3900,2024-04-01 06:29:24,4532.38,Entertainment,San Francisco,Bitcoin,0
0718be94-87a6-4a9e-8462-e55d5c8f5266,1015,2024-05-19 03:40:44,2977.61,Travel,Chicago,PayPal,0
3a4613bb-4ee4-408c-b6ae-bd550f386eca,7460,2024-10-11 03:56:59,1782.74,Online Purchase,Seattle,Credit Card,0
3cea0b3e-68cb-4215-ac37-607712c797b9,9057,2024-06-17 21:02:31,4750.47,Online Purchase,Los Angeles,Bitcoin,0
5dca131d-2ec4-463e-b35f-8e0f1a9ef69e,2679,2024-02-15 21:14:15,2168.48,Travel,Seattle,Bitcoin,0
672e7db1-ccac-4afc-83b1-0c2d71befe5f,1957,2024-09-28 04:32:47,1056.66,Online Purchase,Chicago,Bitcoin,0
7d1f08f5-b7af-4399-882e-b7761f83cc2b,6979,2024-11-24 20:47:01,449.76,Groceries,Los Angeles,Bitcoin,0
528cb722-0c86-4bbb-9e55-3fb61ec5dea3,3856,2024-10-26 08:27:39,3873.63,Entertainment,Miami,Credit Card,0
048a0b01-6a3c-447f-a661-82064f8fcdb9,1049,2024-03-13 09:52:02,2275.68,Luxury Goods,Chicago,Bitcoin,0
44a358e0-5a70-4488-913e-4c7b445b6b85,8728,2024-07-29 08:15:22,1530.55,Electronics,Houston,PayPal,0
20242d4a-6c93-48e4-bf43-90a139ea25f3,1418,2024-04-20 09:18:23,649.54,Luxury Goods,Los Angeles,Credit Card,1
7e5cd3f8-a4c5-49d1-ae0d-35363198e090,1370,2024-05-27 19:09:14,175.54,Luxury Goods,Chicago,Bitcoin,0
09caf74a-ba97-4d42-9d7c-287d0c02c56f,9822,2024-06-20 01:18:27,1889.74,Electronics,Seattle,Debit Card,0
13f7b656-9e6c-4cad-8964-ff4575b4cfe4,4483,2024-03-11 21:46:33,3137.93,Subscription Service,Seattle,Debit Card,1
751143d6-fb28-4d14-b999-d09d20df6b33,8932,2024-05-07 03:22:13,37.29,Online Purchase,Los Angeles,Debit Card,0
40eb5465-abd3-43be-b897-4cc26f2f5698,8932,2024-06-09 15:07:00,796.8,Online Purchase,Miami,Credit Card,0
32d8623a-e938-4cba-9655-23233de121cc,3059,2024-07-10 14:11:11,1728.28,Online Purchase,New York,Credit Card,0
d2fba833-f027-4532-9167-8b41fff06d3f,7594,2024-05-06 07:49:46,1701.17,Groceries,Seattle,Credit Card,0
1f1f4e44-f0f9-4f5e-9b04-3a798654b1e9,4101,2024-07-23 00:19:35,1712.79,Entertainment,Chicago,Credit Card,0
1b601fcc-008e-441a-adbe-1b80dd3699c5,1158,2024-03-15 07:37:38,1135.86,Entertainment,Seattle,Debit Card,0
58b68b61-0695-4631-baa0-c4b0435cb2fa,5780,2024-05-15 17:25:25,2224.69,Online Purchase,New York,PayPal,0
9c33a99c-ca2e-408c-b676-ebefcf891e9d,5467,2024-12-02 22:52:02,4576.36,Gas Station,Houston,Credit Card,0
f8e85655-4c62-43f0-935f-4a675e847889,4699,2024-06-18 07:42:28,2112.77,Entertainment,Chicago,Credit Card,0
dcbe795d-d9aa-4a40-adee-1a431044c260,2167,2024-08-25 01:01:02,1612.23,Gas Station,Houston,Bitcoin,0
669067d4-f189-4ec3-b3d0-b9bec94e12e9,4205,2024-04-25 02:55:18,3599.68,Clothing,Seattle,Debit Card,0
b6371008-9099-47f3-b464-06fb230f0521,5487,2024-03-08 04:36:45,913.31,Gas Station,Seattle,Credit Card,0
0e0e7a1d-080c-4a9e-a040-c47b45b4ea1e,1488,2024-02-17 19:23:49,3452.1,Clothing,New York,Bitcoin,0
a4704f91-cec5-4c00-ba24-bc65c1ed3a87,3597,2024-02-08 04:42:24,4667.72,Groceries,Seattle,PayPal,0
388cc9e9-7e16-415f-8ab9-e418577cd076,6714,2024-09-12 18:09:30,4659.75,Subscription Service,Houston,Bitcoin,0
9bb8b33c-757c-4a4c-b0be-3e03c60c9968,7646,2024-05-29 10:31:53,4883.19,Fast Food,Chicago,Debit Card,0
c5e53f40-42c0-4785-883f-3622831a471e,9149,2024-08-03 19:57:04,910.58,Luxury Goods,New York,Credit Card,0
4c995a59-0c72-46dc-9076-05e1ea2e87f2,5848,2024-07-02 00:06:41,4863.04,Entertainment,Chicago,Bitcoin,0
a532a686-c11e-4408-a8ed-dd0ea95bd171,3774,2024-09-10 03:16:41,3320.17,Gas Station,Seattle,Debit Card,0
87e84468-83b7-42cb-919c-ff34a8e151d2,6529,2024-10-16 15:39:33,1260.94,Entertainment,Seattle,PayPal,0
7989ba1c-af33-4483-a0a7-05d442c73797,2267,2024-02-25 12:31:09,1104.68,Fast Food,Houston,Credit Card,0
bc7c3a70-6809-4474-b765-88ca0ae08f2c,7851,2024-02-05 15:05:05,143.24,Gas Station,Houston,Credit Card,0
4e4c6617-e352-48eb-a53e-00763202a1cc,2127,2024-01-03 12:50:30,4953.68,Fast Food,Miami,Bitcoin,0
0abadd21-4342-4a77-b24b-311dd3561c52,9611,2024-06-04 02:32:38,177.55,Groceries,Houston,PayPal,0
51d869d6-da03-44f2-8301-38172d09e79b,4024,2024-07-27 02:29:09,1338.18,Electronics,Miami,Debit Card,0
28af3012-f5b9-4581-8607-5bffef15ae2a,7831,2024-06-23 06:15:54,114.38,Gas Station,San Francisco,Bitcoin,0
2592eb86-4f16-43ad-8ce8-aff47b1b1870,6671,2024-07-19 23:25:00,4491.2,Groceries,Miami,Bitcoin,0
26e47525-5a20-450f-8459-468164cea16a,1634,2024-11-17 05:29:52,3952.5,Gas Station,Chicago,Bitcoin,0
67573eb9-57ae-40bb-9d94-aad5620c928a,4297,2024-01-12 13:16:43,39.23,Electronics,San Francisco,Bitcoin,0
2cf088ea-0a45-4796-bff4-1b5a582514a2,3932,2024-11-16 15:54:06,3515.86,Groceries,San Francisco,Bitcoin,0
be8a33c4-d177-4687-925e-11298629e1f7,8872,2024-10-23 14:53:51,2973.26,Luxury Goods,Houston,PayPal,0
b6427440-0912-4b8c-93a4-d0a829a8752f,2853,2024-11-30 10:44:36,932.57,Travel,Seattle,PayPal,0
63334434-8682-4378-9dd9-cff59ff5e3e4,8300,2024-01-01 09:11:32,827.3,Fast Food,San Francisco,Debit Card,0
c81c59eb-08a3-48a8-b36d-a2bb86c80512,1738,2024-03-02 04:17:07,3374.08,Subscription Service,Houston,Debit Card,0
8746577a-fc35-4f1b-8b74-467165f9d53a,7953,2024-04-24 09:03:13,2422.48,Entertainment,Los Angeles,Bitcoin,0
64d3b7fb-3202-448a-8144-a46d48c1573d,2885,2024-08-08 11:57:00,1859.54,Fast Food,Seattle,Debit Card,0
df5917fb-e21c-42f8-a4b8-c26a0b5d23c0,5335,2024-07-24 20:59:02,2509.69,Online Purchase,Seattle,PayPal,0
f778c4ce-f462-4700-ae1f-9659302bb302,5097,2024-06-03 23:37:44,1698.8,Clothing,Los Angeles,Credit Card,0
64516cd5-cbe2-4359-8410-03880f4288b1,4290,2024-11-17 14:04:45,1872.97,Luxury Goods,Chicago,Debit Card,0
55c840e0-9a34-4119-81fd-9dd5f0d2cffc,4830,2024-05-23 22:24:42,3447.53,Gas Station,Los Angeles,Credit Card,0
2041461d-52c1-47c2-84ce-c6115d4fd893,7326,2024-04-09 23:20:32,1276.47,Clothing,Houston,Bitcoin,0
c5195469-ffc2-4eb4-9893-c093d4290f37,1199,2024-12-04 00:18:54,4511.73,Online Purchase,Seattle,Credit Card,0
15117d1b-e3b3-445f-adf6-df5bf31bd25e,6101,2024-12-08 22:41:36,4700.84,Electronics,San Francisco,Credit Card,0
9ce60b7f-38aa-4c69-8b18-8569589d7693,3985,2024-06-27 03:48:07,2123.19,Subscription Service,Seattle,Debit Card,0
98f6e827-d367-4b38-aa6b-a7edd01295ea,7317,2024-06-28 13:45:16,2946.65,Luxury Goods,New York,Debit Card,0
d3fa39cc-d1eb-4346-b06b-f4347827aa7a,6525,2024-10-12 12:28:37,137.87,Travel,Houston,Debit Card,0
da5a41b9-5db2-41e9-8ca0-305148773eeb,5720,2024-01-26 15:29:40,1905.86,Luxury Goods,Seattle,PayPal,0
e883e709-1a84-4141-9b60-88fee65861cb,8327,2024-05-14 09:14:47,479.13,Online Purchase,Miami,PayPal,0
444cfe16-86f9-4fe4-9ae6-95bdcd60507f,2486,2024-08-09 13:29:53,2314.95,Subscription Service,Seattle,Credit Card,0
4f7a6975-4490-4ebc-b0d8-2cadae08e921,5670,2024-09-26 09:31:49,4044.19,Electronics,San Francisco,PayPal,0
61777ba8-505a-49d0-8392-added2afa086,8212,2024-11-28 02:38:26,2215.45,Groceries,San Francisco,Debit Card,0
6d6046ec-9eb6-4339-bbc9-a4c5aa07c5bb,8728,2024-04-19 00:59:26,4332.83,Gas Station,Seattle,Bitcoin,0
f3f554cb-6783-4243-9091-eab16bf56392,7205,2024-01-11 07:48:45,1188.37,Clothing,Chicago,Debit Card,0
300115cd-dde8-4c13-bf18-36775f2a98ed,5211,2024-08-04 09:47:55,471.54,Fast Food,Houston,Debit Card,0
dbed78c3-f219-4d44-8970-1e6dd24610cb,2010,2024-09-12 13:32:15,4441.66,Groceries,New York,Bitcoin,0
c4b18e6a-863b-4054-a0e0-be6437f522c2,5311,2024-02-28 07:28:16,1536.66,Electronics,Seattle,PayPal,0
aaf5caf9-77b6-419a-ad90-bb11d2f20db8,2658,2024-08-27 23:49:24,4206.07,Online Purchase,Miami,PayPal,0
b0d063db-7563-4b5e-b168-0665932e7277,3490,2024-10-16 08:59:11,3549.37,Clothing,Seattle,Bitcoin,0
9ff2322e-95fd-4d84-952c-301f6ac5fc2a,1773,2024-09-08 04:37:56,4555.62,Groceries,Chicago,PayPal,0
9d2f146c-0432-4341-a2d4-f600fdca27ee,4779,2024-07-29 16:02:20,1710.15,Groceries,Seattle,Credit Card,0
24d31d52-4a0e-4f3f-8fd3-c9b5cf11d2bf,5725,2024-08-21 19:11:41,4227.59,Online Purchase,Chicago,PayPal,0
ebdd4117-0f57-49d7-acf5-c0d28aa601ab,5501,2024-03-16 21:00:43,3203.19,Entertainment,Los Angeles,Debit Card,0
9ee3cde9-d9a0-4aef-9796-bf06449e6af8,5733,2024-07-29 20:23:23,4030.81,Subscription Service,San Francisco,Bitcoin,0
d21d1c6e-8a90-4a03-801a-314a464598f4,2944,2024-02-03 12:43:17,214.19,Groceries,Seattle,PayPal,0
4604eb29-c7ae-4858-8b20-77ffdc873679,4349,2024-02-13 23:55:27,2778.07,Subscription Service,Los Angeles,Debit Card,0
3e76bb59-30ca-4c4c-99dd-672cdb589167,8015,2024-09-16 00:45:54,2299.65,Fast Food,Chicago,Credit Card,0
3ac874dc-4d40-4d19-9066-c3aed87c1ae6,7339,2024-04-17 16:12:02,3520.58,Gas Station,Los Angeles,Debit Card,0
e331a6dc-5d88-4995-af91-dea18ca1e9a3,7920,2024-02-23 18:11:11,3406.03,Clothing,Houston,Bitcoin,0
2d3605da-de35-432e-ad10-9f7df00d6470,2525,2024-02-04 03:47:03,1147.39,Luxury Goods,Seattle,Credit Card,0
229550df-7d6d-4bcc-938c-a70b86486298,6438,2024-10-26 04:58:37,797.79,Gas Station,Houston,Bitcoin,0
7c1b4ec0-1ef9-41e8-af0b-b01b870ead5f,9968,2024-08-15 06:12:48,158.7,Online Purchase,Chicago,Bitcoin,0
f2703ccf-1113-4fb2-a493-eec24d0bace4,8990,2024-10-03 01:42:24,2171.4,Groceries,San Francisco,Debit Card,0
cc073f55-5c7b-4f1a-8f46-d9ed6697fcb1,9843,2024-10-26 22:45:11,4789.85,Gas Station,New York,Credit Card,0
2a3c63d4-9f51-453d-a1d4-44bb9f154fe2,7924,2024-08-07 13:05:08,168.09,Electronics,New York,Debit Card,0
c50d973d-427d-4913-89f8-0a17b4943488,4254,2024-04-18 07:38:35,2170.79,Clothing,Seattle,Credit Card,0
da67df7b-9056-4a2c-862c-4015d0dee520,7393,2024-07-21 12:25:44,2606.8,Travel,San Francisco,PayPal,1
7071fb3f-592a-4c29-a0dd-4d14be54f45d,2075,2024-10-30 13:56:16,4581.76,Travel,Miami,Credit Card,0
afaf2122-d6bd-4a78-b730-021c63d720ec,1473,2024-09-24 23:29:41,671.11,Entertainment,Houston,Credit Card,0
7ceec380-d3c5-48ec-8ff7-95ea01c10e71,5494,2024-11-27 06:59:47,2459.11,Fast Food,San Francisco,PayPal,0
9bdd9b39-3784-400a-816e-91ebb440db0a,2348,2024-01-14 23:47:38,579.01,Electronics,Chicago,Credit Card,0
7fd7481a-3d78-4499-8a77-8903e89bb760,4790,2024-12-03 00:35:17,4704.25,Fast Food,Los Angeles,PayPal,0
dd5185f2-b21a-4273-b49f-66cd54536156,9130,2024-07-12 22:34:10,1951.69,Entertainment,Chicago,Debit Card,0
06da911a-e4ac-4437-979d-39efdb139522,3671,2024-03-04 20:32:02,2545.78,Electronics,Miami,Credit Card,0
72a49b9d-701e-4a5e-abf8-fc308dda4e68,2322,2024-05-04 18:48:45,2206.89,Electronics,Miami,Credit Card,0
2688d511-33e4-49f8-95e6-a16985cae3e5,7816,2024-10-20 00:54:09,3967.46,Fast Food,Chicago,Credit Card,0
1ca95f38-3a6a-4112-bf63-131775c46c91,1080,2024-03-08 14:45:26,810.85,Gas Station,San Francisco,Bitcoin,0
3e88f054-da3e-4a38-b514-f87068eed768,7332,2024-05-15 18:33:44,3811.21,Entertainment,San Francisco,Bitcoin,0
be179911-50d0-47e0-8c0f-a93e2063099e,9946,2024-03-08 23:43:09,2295.41,Entertainment,Seattle,Debit Card,0
0599d2b9-5c2d-421d-88dd-5727aaddb7e2,3729,2024-03-13 09:12:31,64.48,Luxury Goods,Houston,Credit Card,0
0de9a306-a18d-4c08-967f-30c9291098f8,5645,2024-08-01 02:13:01,2534.68,Online Purchase,San Francisco,Credit Card,0
2501aec9-8c61-43db-8834-6912fa43e2fe,7439,2024-01-05 14:15:40,1062.43,Electronics,San Francisco,Credit Card,0
66e920ca-3867-4f88-9974-a99d6b4906df,3485,2024-08-19 03:44:10,11.57,Travel,New York,Credit Card,0
295aba0e-7b1b-4bcd-b085-fc562ff5f9d0,6465,2024-03-15 14:07:23,1207.32,Groceries,San Francisco,PayPal,0
77c72d44-432f-4185-a350-b367811b7ed4,5300,2024-11-11 04:16:20,3311.88,Fast Food,Seattle,Credit Card,0
86226c9c-0444-4712-9439-0d93c4e56e51,3315,2024-05-23 13:09:34,1386.13,Fast Food,San Francisco,PayPal,0
fd9f719b-cdf4-4968-baa7-f6b342b74520,9125,2024-02-17 06:43:21,1032.22,Travel,Seattle,Debit Card,0
3daa8fb0-83f7-4492-a813-126f83bbae15,8111,2024-02-23 21:16:00,4501.36,Gas Station,San Francisco,Debit Card,0
4d450fdb-6247-4491-b6b7-4528992b45d6,3673,2024-08-20 12:35:23,2073.01,Luxury Goods,Miami,Credit Card,0
24ebe93f-4f6d-4c4b-9b0f-e1bd7eda61c3,6527,2024-06-07 18:02:07,4571.23,Clothing,New York,Debit Card,0
7c9a7838-06ba-47e4-8b38-47879d021135,4222,2024-12-04 17:57:55,3456.59,Groceries,San Francisco,Credit Card,0
b8ad20a6-3b2b-4a32-9dfd-69345fba2e05,1656,2024-08-13 08:39:32,4190.49,Clothing,Chicago,Bitcoin,0
90246218-6136-406e-8711-f170a5526da4,3712,2024-12-02 13:49:51,1551.02,Luxury Goods,Seattle,Bitcoin,0
2b7dae28-1179-423e-8f6f-836cd6e830cb,9443,2024-11-04 02:30:51,3704.38,Gas Station,Houston,Bitcoin,0
64090d15-d150-45c8-ad3c-5ca10c65350d,3030,2024-05-13 20:40:29,100.4,Travel,San Francisco,Debit Card,0
19ac37e7-96cb-4e1b-95b2-fe2301bde34e,3556,2024-11-24 08:59:59,3185.18,Gas Station,Miami,Credit Card,0
270ff76d-8118-4e73-b1d5-51033a0e2014,2567,2024-02-20 12:54:43,3564.54,Travel,New York,PayPal,0
8ce97cba-620d-4cbf-8d83-0697e7747062,5096,2024-09-11 16:55:13,2618.33,Groceries,Seattle,Credit Card,0
4447555b-966f-443f-88e4-83afeb676577,4001,2024-12-30 04:02:34,1905.66,Subscription Service,New York,Credit Card,0
40e27127-645f-4ea0-80fa-4afdd06610d8,3641,2024-05-16 04:42:35,342.99,Travel,New York,Credit Card,0
5ed53e7c-609d-4e5a-b468-df7bd4f157ab,4345,2024-04-12 22:19:18,850.38,Online Purchase,Miami,Debit Card,0
6f404cf6-65fa-4ac8-96e2-d9a3bd4b27f3,6920,2024-08-22 17:59:20,3886.62,Luxury Goods,Chicago,PayPal,0
7805c0d5-bf6f-43d1-a63f-efade093377b,9344,2024-06-13 04:28:01,4617.17,Groceries,San Francisco,Credit Card,0
d4007e1a-0ed2-45aa-ab02-b74dc5babb51,7692,2024-07-21 14:11:31,3282.78,Entertainment,Chicago,Debit Card,0
cd7485d7-0bdd-4f5a-9fe8-b1f6ea16092a,8759,2024-06-01 06:31:42,4908.12,Electronics,Chicago,Debit Card,0
67c00598-87c2-4dc4-9223-301d7c2a4a09,4866,2024-01-21 11:16:37,871.62,Subscription Service,Los Angeles,Bitcoin,0
15864e84-53bc-418a-86d2-e6b380cccecb,7860,2024-02-02 10:08:49,2825.25,Gas Station,Chicago,PayPal,0
51268b24-464e-42f2-bad4-1a6d0e05c7cc,4510,2024-05-28 13:52:06,3124.72,Groceries,Chicago,Credit Card,0
445e2fdc-eda3-4aaa-8aaf-5f1e0dadd597,9640,2024-12-14 04:20:56,412.04,Subscription Service,New York,Bitcoin,0
d55e1cc0-6c33-4950-8b48-4925bb1a0740,9864,2024-10-08 20:59:42,1458.41,Fast Food,Miami,PayPal,0
9dffb504-dea7-45a9-845b-d8dd88f626c4,5983,2024-05-10 21:27:57,3221.04,Fast Food,San Francisco,Bitcoin,0
37ecd2f3-79f8-499c-9038-b91f02580e2d,6934,2024-02-07 19:14:41,54.59,Online Purchase,Chicago,Debit Card,0
a355159d-3769-4803-a496-4eb373236a69,7330,2024-10-29 04:21:55,1502.41,Online Purchase,Houston,Credit Card,0
405462fc-fa10-43d8-80aa-250c4ff4f11f,4442,2024-12-22 16:52:22,1109.35,Travel,New York,PayPal,0
6909ba2f-875d-4d7d-8335-8663360ed111,7187,2024-10-26 10:20:43,4646.7,Clothing,Chicago,Debit Card,0
32a9ef74-78cb-479c-9d0e-88f3284f11db,4062,2024-01-26 08:46:42,2986.24,Electronics,Chicago,PayPal,0
aa6b28f3-c2f4-4e02-af0c-6598854a3bb0,5939,2024-05-17 21:05:13,756.41,Entertainment,New York,Credit Card,0
fab017bd-c0ac-48f8-9712-7fcee1dc7c3e,6815,2024-04-26 03:37:46,894.56,Clothing,Chicago,Bitcoin,1
bb30a93e-879f-43e8-b95d-77bc4d9c7f25,4154,2024-11-01 16:06:55,1681.61,Clothing,Houston,PayPal,0
c54ea520-48e5-400c-8fe0-098a5baba4cc,1964,2024-12-30 23:12:57,2599.8,Gas Station,Chicago,Debit Card,0
3e13ad16-8696-43c1-a6e7-2a1aa1641939,2926,2024-05-12 05:31:54,4213.17,Clothing,Los Angeles,Debit Card,0
4f8d4021-6fa4-4081-b3c6-55b36773e645,4666,2024-08-11 03:29:02,2546.72,Electronics,Miami,PayPal,0
8ad8ac14-081f-482a-bcdf-0ba8a61be0c4,6392,2024-11-29 02:34:37,5.67,Gas Station,Miami,Bitcoin,0
8852b55d-0543-4465-87e5-9d5a9c78ae06,8496,2024-03-09 18:17:17,1864.85,Entertainment,Los Angeles,Bitcoin,0
d4f1795e-76ed-4bfe-9147-6ccfb0e655a5,3046,2024-11-13 12:26:35,2520.59,Electronics,Miami,Credit Card,0
f8f44076-8158-4bf0-919e-82d90b5c4aaa,7770,2024-08-24 16:01:05,4105.85,Subscription Service,Houston,Debit Card,0
083c272c-e638-4238-9c4f-b51d742ecbf7,4120,2024-02-23 08:07:43,3218.29,Entertainment,Chicago,PayPal,0
ee2df8c4-407a-483b-9555-418b00b95a75,8614,2024-01-30 11:39:12,4505.48,Electronics,Chicago,Debit Card,0
946d69bf-842a-41e7-a46a-ac70186dc0f0,2227,2024-08-01 21:29:16,4919.03,Clothing,New York,Bitcoin,0
dddd2d83-4ec6-46ea-b135-829499255684,6650,2024-10-29 14:09:16,1958.73,Online Purchase,Seattle,Debit Card,0
21ad8440-e643-4b65-bd26-77e04078e090,9353,2024-02-09 01:47:52,3397.62,Online Purchase,New York,Credit Card,0
27c8bdf7-1f19-4910-8423-6104d71e2c1f,5436,2024-10-11 07:17:19,3485.53,Entertainment,Houston,Bitcoin,0
6853ba56-14b8-45f5-bdbc-e055241bd709,5210,2024-07-27 23:48:09,1338.28,Gas Station,Seattle,PayPal,0
472fd04d-bd2d-4364-9fa3-cc977e37f4c7,9803,2024-09-13 08:33:01,3932.9,Fast Food,New York,Credit Card,0
1f043829-5475-4bd1-8bbb-6a2e4086a725,5972,2024-07-23 19:45:53,3505.68,Online Purchase,Seattle,Bitcoin,0
2af451fd-aabe-4a3c-8497-a4582f1709c4,6217,2024-11-08 09:54:14,1925.28,Travel,New York,Bitcoin,0
bd6d4668-3286-4aa8-bbb2-ffbf9a26381a,3136,2024-10-14 18:25:50,2667.29,Groceries,Seattle,PayPal,0
65edede6-37e6-493f-94da-ebc1c61f622a,5260,2024-09-04 23:41:33,1369.85,Electronics,San Francisco,Bitcoin,0
4e1e18d6-bccb-4a83-8120-2d2709bdcb5d,5186,2024-12-14 20:30:39,3232.53,Electronics,San Francisco,Debit Card,0
30bb9429-5f61-4702-ad20-9e4aa62c524a,7437,2024-11-23 17:35:50,2089.57,Entertainment,San Francisco,Bitcoin,0
b09a16f1-3f30-4c5d-85f0-b9f47ed5cc50,9124,2024-01-06 06:40:29,4014.03,Travel,Chicago,Bitcoin,0
f58c44e0-6e04-45e2-a0cc-9807fe2e67b5,9469,2024-12-14 20:00:17,4366.89,Fast Food,Seattle,Debit Card,0
0c1f68de-0dd5-493a-9132-97504f1947dd,4432,2024-03-23 21:47:58,4891.19,Fast Food,New York,PayPal,0
54f9cb2d-d36b-4dda-ad7e-1c34260f8364,1884,2024-12-08 01:02:10,4328.71,Entertainment,New York,Bitcoin,0
6dd2a057-fb7f-4650-8f20-b8ffa515908c,2266,2024-11-04 14:30:00,2903.07,Electronics,Houston,Debit Card,0
b9e29431-5f11-4181-b56c-af5bac522a7e,7587,2024-04-10 09:06:47,1826.61,Travel,San Francisco,PayPal,0
3b87be13-b73a-4619-9968-5927040594be,4249,2024-04-14 21:55:56,4436.67,Electronics,Los Angeles,Bitcoin,0
df488f6c-b5bb-4117-865e-9ccf22e5f6b4,7750,2024-10-23 12:45:32,2743.43,Travel,Chicago,Credit Card,0
5d89a8b8-c977-4e1f-b06c-0f8830e0db8a,6425,2024-07-30 02:50:17,2905.45,Clothing,San Francisco,Debit Card,0
2954b2e6-692c-4a1d-902a-278346d4be3c,6276,2024-03-29 15:05:23,3390.37,Online Purchase,San Francisco,Credit Card,0
f6df6aee-3ba9-498e-b8ac-c1b1e029764a,9911,2024-09-17 07:38:51,4524.98,Entertainment,Los Angeles,Credit Card,0
d744b266-2bfc-4a51-a77b-ac9fad2d0bd6,2491,2024-10-21 11:18:52,2721.26,Travel,Los Angeles,Debit Card,0
ff0497a1-2d48-45aa-b1df-31a9d968c140,2384,2024-03-15 09:12:06,4511.75,Online Purchase,Seattle,Credit Card,0
a87bf0f0-2b92-4542-b1f2-bbd254317d1f,7650,2024-10-02 19:43:18,4436.28,Travel,Chicago,Debit Card,0
626d075e-7e14-4af9-8410-2153e56aebf6,3973,2024-08-10 06:30:39,4875.24,Electronics,San Francisco,PayPal,0
cc814d85-e425-4bf3-b9f6-2d1ad37adff4,8703,2024-06-20 10:13:01,3920.73,Travel,Houston,Credit Card,0
5f0b72a2-fddd-4fd5-b203-0d9fb26c5001,5437,2024-04-24 13:52:40,1965.9,Gas Station,Houston,Debit Card,0
dd0a9127-7623-4e46-b653-931f83589d87,9766,2024-10-07 10:57:59,2353.57,Subscription Service,Los Angeles,Bitcoin,0
20df6d43-7963-4c75-8efb-d16f0a416ed2,9744,2024-10-26 22:45:50,3660.82,Groceries,Chicago,Debit Card,0
d2393a4a-8cbb-41d6-b6df-8953691a2d8b,5428,2024-01-17 17:39:19,745.15,Clothing,San Francisco,Debit Card,0
8febd929-0ec1-4625-abc5-6d83da8858aa,3541,2024-03-18 16:49:50,1413.85,Online Purchase,Chicago,Bitcoin,0
316f94d6-2405-4550-ae96-60687bd7920e,2531,2024-03-07 19:46:55,1768.03,Entertainment,Houston,Bitcoin,0
b7258c59-c9dc-44a0-b804-6298a062246f,2572,2024-07-17 12:02:12,150.92,Electronics,Chicago,Debit Card,0
